DATE,ALT_SEASON,date,bitcoin_price,1m_return,3m_return,6m_return
2024-09-16,0.38,2024-09-16,59214.80226801806,13.083582787093517,,
2024-09-15,0.32,2024-09-15,60003.29940083042,10.077271727771198,,
2024-09-14,0.26,2024-09-14,60620.62747295754,3.6438194476240415,,
2024-09-13,0.28,2024-09-13,58106.951229815284,8.778329069935786,,
2024-09-12,0.3,2024-09-12,57381.764445000474,8.732000638867898,,
2024-09-11,0.28,2024-09-11,57624.16178336144,4.461702998872008,,
2024-09-10,0.24,2024-09-10,57049.118751143265,6.219257690055713,77.45299825600344,
2024-09-09,0.24,2024-09-09,54792.40755768575,13.492422026279138,82.10886223046666,
2024-09-08,0.24,2024-09-08,54150.9383589072,15.025504622416674,84.62071856258744,
2024-09-07,0.22,2024-09-07,53923.35611071905,16.483476286496824,80.25862515770861,
2024-09-06,0.22,2024-09-06,56132.404732088595,10.616911713562494,76.15755093359793,
2024-09-05,0.2,2024-09-05,57987.84601410068,7.096598238415663,65.60648063086644,
2024-09-04,0.18,2024-09-04,57504.538586220435,5.605340803908154,66.65316962129417,
2024-09-03,0.18,2024-09-03,59108.73235863689,2.6169186372435815,64.63169367330237,
2024-09-02,0.18,2024-09-02,57357.71617282246,6.128124697838921,68.2653159623406,
2024-09-01,0.18,2024-09-01,58960.23658664587,7.264283500124269,65.2863912815044,
2024-08-31,0.18,2024-08-31,59156.246036463555,11.000434047401587,61.71005154588964,
2024-08-30,0.18,2024-08-30,59351.5794909728,11.090737028223408,61.71630375347314,
2024-08-29,0.16,2024-08-29,59015.29633887944,11.4812704618652,55.77627577268189,
2024-08-28,0.18,2024-08-28,59526.560879590994,9.414634203338878,56.24067568620455,
2024-08-27,0.18,2024-08-27,62922.58634676265,0.3644370973357569,55.77226115402469,
2024-08-26,0.16,2024-08-26,64265.81631272862,0.10631847528375094,51.99287805060331,
2024-08-25,0.2,2024-08-25,64157.1606134782,-1.2939071197015872,54.19556289520584,
2024-08-24,0.24,2024-08-24,64049.68561555576,-0.7292557985547288,53.80109620256963,
2024-08-23,0.2,2024-08-23,60387.54062321362,4.9941787576068375,56.020631613740555,
2024-08-22,0.2,2024-08-22,61144.68762866613,3.2440053077517073,50.87435390565851,
2024-08-21,0.2,2024-08-21,59060.12610074137,6.6142818789455715,53.292298160816934,
2024-08-20,0.2,2024-08-20,59574.945812940874,3.1312932752999734,50.8041186028837,
2024-08-19,0.22,2024-08-19,58438.293742685404,3.214909465100968,55.04637300459871,
2024-08-18,0.2,2024-08-18,59430.79163445865,-2.052249969467368,53.031740943030556,
2024-08-17,0.22,2024-08-17,58881.92579151217,0.5653287864336054,48.445404191758065,
2024-08-16,0.18,2024-08-16,57624.11692852191,4.128796412203073,57.03164733478123,
2024-08-15,0.2,2024-08-15,58739.19382231015,3.2030294054406827,50.265255619331526,
2024-08-14,0.28,2024-08-14,60601.22317789727,-4.115877233632648,46.26341739510848,
2024-08-13,0.22,2024-08-13,59350.07433270696,-3.316440476000848,35.57980752854994,
2024-08-12,0.22,2024-08-12,58804.23449992608,-2.0067818697072415,30.314129527951074,
2024-08-11,0.18,2024-08-11,60887.70861641504,-6.304375632616443,25.723275064950577,
2024-08-10,0.14,2024-08-10,60912.588533350805,-10.047481354883047,24.74800958688894,
2024-08-09,0.16,2024-08-09,61859.03159904161,-12.460740236117495,22.247122392396967,
2024-08-08,0.14,2024-08-08,55099.95181146735,-2.1353842645347454,25.83572807573229,
2024-08-07,0.18,2024-08-07,55959.84107399357,0.3083705292637351,21.146337312515072,
2024-08-06,0.2,2024-08-06,53956.26184159744,7.471948639323811,27.517185057714233,
2024-08-05,0.2,2024-08-05,58006.206586686734,-0.8648522804479364,19.468526636767326,
2024-08-04,0.18,2024-08-04,60738.7449250574,-2.6836454530492992,14.437535134647472,
2024-08-03,0.22,2024-08-03,61407.29547397454,-6.594622462844601,14.424510660158107,
2024-08-02,0.22,2024-08-02,65357.52960767435,-9.788149979703785,10.687509374260863,
2024-08-01,0.18,2024-08-01,64679.778647032515,-8.539813719387823,12.525297092865806,
2024-07-31,0.16,2024-07-31,66219.05102486102,-10.370839550856637,5.476148404703873,
2024-07-30,0.16,2024-07-30,66770.32091848266,-11.614478518189287,1.749629467559899,
2024-07-29,0.18,2024-07-29,68242.2474440493,-12.77168746765579,-1.7937311165292402,
2024-07-28,0.16,2024-07-28,68055.40838968738,-7.542122168357334,-2.1596270883529667,
2024-07-27,0.16,2024-07-27,67920.2964857025,-5.380542138450728,0.43250041750531043,
2024-07-26,0.16,2024-07-26,65749.96361965332,-2.4225154182427877,1.4205398670221525,
2024-07-25,0.18,2024-07-25,65403.53513022529,-2.0699944001098314,2.977687369684201,
2024-07-24,0.18,2024-07-24,65942.41746522837,-8.423829540286187,2.2025887857291426,
2024-07-23,0.2,2024-07-23,67607.71339918874,-9.55959822566661,2.004380436987918,
2024-07-22,0.2,2024-07-22,68088.13996324532,-13.259304582820697,0.44167945631905514,
2024-07-21,0.22,2024-07-21,67206.06470614894,-11.354806930854068,1.8741679133359002,
2024-07-20,0.24,2024-07-20,66689.54880734957,-12.372635911063213,0.957506047199308,
2024-07-19,0.28,2024-07-19,63959.56900809379,-7.080687759265625,5.766103800837397,
2024-07-18,0.3,2024-07-18,64136.31384360687,-8.192532026251554,4.406093727575122,
2024-07-17,0.3,2024-07-17,65162.23625234354,-11.568233009422723,1.3623821492233512,
2024-07-16,0.32,2024-07-16,64835.48973321571,-9.402714371389076,-3.093916704232369,
2024-07-15,0.32,2024-07-15,60942.32773996293,-0.5597169893495568,3.7173553510774004,
2024-07-14,0.36,2024-07-14,59152.71913887286,0.33363672322614946,5.476707396076019,
2024-07-13,0.38,2024-07-13,57899.28895749592,1.56296486316867,3.965319473809137,
2024-07-12,0.4,2024-07-12,57388.192479166675,6.0979723982747425,5.591669363311991,
2024-07-11,0.28,2024-07-11,57704.202284462874,5.5600564982627,7.765514402529461,
2024-07-10,0.22,2024-07-10,57988.30351208401,6.675015222942315,7.4137133398409105,
2024-07-09,0.2,2024-07-09,56665.140733520275,-2.762172478161762,10.847337384192413,
2024-07-08,0.2,2024-07-08,55880.3753776708,0.14220680477841086,11.115811526930596,
2024-07-07,0.22,2024-07-07,58230.4841542266,-7.340179932745617,6.650341955511374,
2024-07-06,0.2,2024-07-06,56739.86285107204,2.2318413756806876,7.02857021542056,
2024-07-05,0.2,2024-07-05,57189.17412408636,6.206718063928229,6.06126198004,
2024-07-04,0.2,2024-07-04,60244.68076433092,1.9298213467038083,1.0423953972819922,
2024-07-03,0.2,2024-07-03,62042.5650371006,5.343048870709088,1.9353008484178869,
2024-07-02,0.2,2024-07-02,62819.82226921849,2.960779433349958,4.527022673221315,
2024-07-01,0.18,2024-07-01,62734.39383945474,5.554619997323895,5.100413121305203,
2024-06-30,0.18,2024-06-30,60864.44316193428,9.703329973520592,8.094313703611267,
2024-06-29,0.18,2024-06-29,60317.09697945116,13.139144391014156,7.980609316163001,
2024-06-28,0.18,2024-06-28,61562.64532550036,10.546595309311058,2.5815236822754217,
2024-06-27,0.2,2024-06-27,60749.89619402014,11.803148220668369,5.900004410367443,
2024-06-26,0.18,2024-06-26,61770.413870095355,6.442485164381528,2.5199971586401526,
2024-06-25,0.18,2024-06-25,60363.23497529626,8.349950358014734,5.333320182838963,
2024-06-24,0.18,2024-06-24,63221.35738437477,4.304020339693171,0.28794852311977426,
2024-06-23,0.2,2024-06-23,64239.90348813148,5.242551324317413,-1.7305115465944154,
2024-06-22,0.18,2024-06-22,64071.624284709695,6.268790160036808,-1.7247806309606872,
2024-06-21,0.18,2024-06-21,64844.67441797763,3.641610216052893,-5.249871887842705,
2024-06-20,0.14,2024-06-20,64907.07460760319,2.7461940174046573,-7.071713916995737,
2024-06-19,0.12,2024-06-19,65109.314812190474,-1.7658699180188808,-10.594784480227194,
2024-06-18,0.16,2024-06-18,66460.38897909952,-3.496932791385743,-10.902113006530934,
2024-06-17,0.18,2024-06-17,66615.53782131766,-2.1816255133634166,-9.925970181646193,
2024-06-16,0.24,2024-06-16,66190.4874891135,-2.047118562347261,-8.41489499087319,
2024-06-15,0.18,2024-06-15,66011.07873713733,-7.678636819977857,-11.973940827110352,
2024-06-14,0.16,2024-06-14,66700.31696564378,-11.315685097356532,-13.970776968635901,
2024-06-13,0.14,2024-06-13,68224.51967501991,-15.134193346771962,-15.537460640473732,
2024-06-12,0.14,2024-06-12,67329.15232724321,-14.764718557215739,-15.26832467180842,50.358898342418335
2024-06-11,0.16,2024-06-11,69493.17760915738,-16.964219697936265,-21.154263709383837,43.585073276075235
2024-06-10,0.2,2024-06-10,69654.16073760358,-16.748256101263504,-22.257424703025375,43.528901142335144
2024-06-09,0.2,2024-06-09,69315.1041233966,-18.24993780194937,-22.20547484899792,40.23134148516421
2024-06-08,0.22,2024-06-08,69325.36238847222,-19.394037834899393,-19.03049216310684,42.63390200845863
2024-06-07,0.24,2024-06-07,70759.58819301432,-17.70658133935359,-18.049486302938266,35.7153615926201
2024-06-06,0.22,2024-06-06,71184.59943059199,-20.291940525147133,-19.2177253981884,34.62622111609672
2024-06-05,0.3,2024-06-05,70600.01116676089,-18.99551688596398,-16.276596303902846,37.835257505821
2024-06-04,0.32,2024-06-04,68808.29368590549,-12.445611514021193,-16.641275200562834,40.26382166595093
2024-06-03,0.32,2024-06-03,67740.01690222476,-8.410762390785642,-12.96099516516438,43.863630098833916
2024-06-02,0.34,2024-06-02,67704.32641811523,-7.214463841988428,-12.625604350395726,41.293180242884645
2024-06-01,0.34,2024-06-01,67474.95483698409,-7.025660126757105,-12.039097122238818,42.24712088209779
2024-05-31,0.34,2024-05-31,68372.49288434093,-10.981096937780643,-13.685615590015344,34.45733348999045
2024-05-30,0.34,2024-05-30,67577.26558995963,-10.743507520060348,-11.913333041940632,37.627203644728645
2024-05-29,0.42,2024-05-29,68316.63588049631,-9.88630436488478,-7.895660353020406,43.473012489082976
2024-05-28,0.42,2024-05-28,69367.23871755725,-12.422784419348687,-7.354224413631494,40.8149807060247
2024-05-27,0.34,2024-05-27,68508.83110875699,-9.835837408996916,-6.351984736640103,44.401084275526095
2024-05-26,0.32,2024-05-26,69268.44558973772,-12.856085535952587,-7.53410868361557,42.21355445807588
2024-05-25,0.34,2024-05-25,68539.91646552991,-7.7597980205154515,-11.89434750247511,37.4629955140457
2024-05-24,0.34,2024-05-24,67906.46534276106,-5.399429695129088,-9.957487376149743,35.85105916165507
2024-05-23,0.34,2024-05-23,69181.20085677762,-7.385787625522755,-14.629804962462856,30.86593391741237
2024-05-22,0.34,2024-05-22,70189.8358177002,-7.615292638103943,-15.123115592304181,27.997837428614105
2024-05-21,0.36,2024-05-21,71430.29700215145,-9.132290734212944,-18.188365168178887,26.845972502505553
2024-05-20,0.36,2024-05-20,66252.71259591613,-1.7258127839978266,-10.296817585515727,37.27434173018771
2024-05-19,0.34,2024-05-19,66912.61861403697,-0.6758510491809977,-12.001761385019405,30.629340993635658
2024-05-18,0.36,2024-05-18,67053.12326509564,-0.6525951700235844,-14.061994247898035,34.94986611918476
2024-05-17,0.4,2024-05-17,65260.879803346186,1.4244485954963304,-9.993254765623982,35.248865801075624
2024-05-16,0.4,2024-05-16,66220.51831432826,-0.31627595573442413,-8.485731129070818,33.85189705476898
2024-05-15,0.4,2024-05-15,61569.1130057734,8.334055355628124,-3.6041426694881196,30.693317834203615
2024-05-14,0.4,2024-05-14,62878.783300729294,8.50165364797797,-6.4800057935535005,21.869766384721025
2024-05-13,0.4,2024-05-13,61507.054004121346,9.465740828249958,-1.0069501746333143,24.457304327129336
2024-05-12,0.4,2024-05-12,60776.972079172134,14.341296105753564,0.22313789176928722,25.026369665505264
2024-05-11,0.4,2024-05-11,60888.21674957157,14.396782260984331,1.594421550335312,24.19625685648612
2024-05-10,0.4,2024-05-10,63148.599943097026,9.765068720218938,-12.74556860941064,9.797249018688415
2024-05-09,0.4,2024-05-09,61215.50400879193,13.248046407517155,-8.58550953700149,10.745306968821101
2024-05-08,0.4,2024-05-08,62363.057191718624,13.463950260621127,-13.480409281855321,10.327346607233512
2024-05-07,0.4,2024-05-07,63172.48129551341,12.682924543677231,-8.178046204421596,9.69833532867077
2024-05-06,0.36,2024-05-06,64010.00865210892,10.295268901568644,-5.110550359133159,8.589147271840613
2024-05-05,0.38,2024-05-05,63820.451902924986,7.815428493936927,-3.7811647473462107,10.097931400752813
2024-05-04,0.4,2024-05-04,62839.34073569376,7.798738989232157,4.007344511414024,15.123139205991198
2024-05-03,0.4,2024-05-03,59135.1733607733,14.49078876468839,9.376154615177267,23.075842929480483
2024-05-02,0.4,2024-05-02,58297.574075325494,15.742303015560521,13.588004432740707,19.808252125419212
2024-05-01,0.42,2024-05-01,60749.47209216387,12.548291416610269,9.910948390110242,11.83398273121814
2024-04-30,0.38,2024-04-30,63797.67963589958,5.924331379496195,6.966660595675833,5.0479663202589675
2024-04-29,0.38,2024-04-29,63030.433616681854,8.386745831327103,7.9722992285993,5.640500206540966
2024-04-28,0.38,2024-04-28,63517.248743409626,9.210080867607795,6.932050473533358,7.394532038278379
2024-04-27,0.38,2024-04-27,63802.330049258766,7.376691503060395,3.0526057103100745,4.516509058430174
2024-04-26,0.36,2024-04-26,64486.183359158975,7.415948628784097,1.422555535589809,4.442602161784026
2024-04-25,0.4,2024-04-25,64279.51812857524,6.627925132283652,2.5869816468239604,4.84655100019491
2024-04-24,0.38,2024-04-24,66406.95244392671,2.2580661265859447,1.8081856056802792,3.8488089612128684
2024-04-23,0.4,2024-04-23,66841.66685207361,3.500113200171384,1.8648145234472668,2.3147304824148396
2024-04-22,0.4,2024-04-22,64936.4207567739,8.090090275538131,3.4951787039144477,5.434852135032853
2024-04-21,0.4,2024-04-21,64894.41869109179,10.071556911807033,2.7662319078669784,3.7502247928636656
2024-04-20,0.42,2024-04-20,63988.818471785664,3.5379526895447766,-0.04571027312336717,5.717757825918102
2024-04-19,0.36,2024-04-19,63461.592695107174,5.437975588652155,1.0631960526759965,5.516135194839911
2024-04-18,0.38,2024-04-18,61328.89798860725,9.33365096100658,6.250460043238326,7.697997344335095
2024-04-17,0.36,2024-04-17,63720.501587480736,2.4173981332376915,1.7498106856617124,-1.3982437036668016
2024-04-16,0.36,2024-04-16,63430.5714573684,4.398426173465864,-3.9227830685363063,-0.3512515037682906
2024-04-15,0.38,2024-04-15,65752.66004728881,-6.362551778903902,-10.037526852403111,-5.110545431835767
2024-04-14,0.36,2024-04-14,64404.82548907413,-2.3694531842240907,-10.10100793252182,-6.53622569331197
2024-04-13,0.32,2024-04-13,67252.10504226631,-8.542559425514396,-14.667068870038202,-9.895533503228016
2024-04-12,0.36,2024-04-12,70106.66413070948,-13.307853350635435,-17.69084579908552,-11.299116575013313
2024-04-11,0.42,2024-04-11,70527.88997578963,-13.667888305643494,-17.77961380669425,-11.684030067412433
2024-04-10,0.42,2024-04-10,69158.64381207665,-8.69022805784132,-18.064991431157495,-9.177224615928193
2024-04-09,0.44,2024-04-09,71624.18486236996,-14.532355060764623,-21.98113600168966,-13.308706124185177
2024-04-08,0.56,2024-04-08,69401.97360911008,-10.1422424339637,-16.096789289889944,-10.516938866014392
2024-04-07,0.56,2024-04-07,69000.6499164776,-8.446541631157023,-17.769089248067573,-11.98943194708818
2024-04-06,0.5,2024-04-06,67978.61023408506,-5.838015176112343,-15.871810372182015,-10.772580399775133
2024-04-05,0.46,2024-04-05,68542.17715279506,-6.8887879638610645,-12.105679645931378,-11.18947329608827
2024-04-04,0.46,2024-04-04,66123.938539074,-4.9673353946382175,-6.17230853477011,-4.356460425792608
2024-04-03,0.44,2024-04-03,65440.41922587159,-9.63509393687616,-4.004554047259312,0.3411815562811782
2024-04-02,0.48,2024-04-02,69785.92503802372,-16.46227510266384,-10.104517773070821,-5.519476802107926
2024-04-01,0.46,2024-04-01,71246.95144060145,-14.733934766583412,-14.572564957144952,-7.657800375827517
2024-03-31,0.46,2024-03-31,69702.3087473573,-8.471210233307502,-13.464707176233915,-6.558663535371501
2024-03-30,0.44,2024-03-30,69919.05546148612,-9.852281040322064,-11.951548945893254,-9.678557330054804
2024-03-29,0.46,2024-03-29,70710.19534863312,-10.17243209378651,-14.086086321080316,-9.01716162490478
2024-03-28,0.5,2024-03-28,69435.75040305211,-8.11314102763081,-11.03946668461412,-8.797663772755271
2024-03-27,0.44,2024-03-27,70082.05122475982,-7.984737558058008,-13.867767965715483,-9.2740602507013
2024-03-26,0.46,2024-03-26,69938.94530200244,-8.091953844870403,-9.604931685229934,-9.344640421044437
2024-03-25,0.44,2024-03-25,67310.98326810106,-1.3430658419794184,-4.562524020392633,-6.214080561998014
2024-03-24,0.4,2024-03-24,64285.80279102199,3.9757830657573656,-0.33316610668849833,-2.0522003531720956
2024-03-23,0.44,2024-03-23,63509.04496523133,2.2475157551558267,2.103053909057362,-3.25722561474312
2024-03-22,0.44,2024-03-22,65535.97844847657,-0.9789428228177965,-0.9596314204232348,-7.963482948709045
2024-03-21,0.48,2024-03-21,67819.05570684028,-5.647730118230321,-3.9955450078266175,-14.167010105664101
2024-03-20,0.48,2024-03-20,62132.51737873437,2.139097806501722,6.965550058086678,-4.695955087303338
2024-03-19,0.48,2024-03-19,67708.94360930806,-9.422751678884167,-1.6148616854806286,-11.38054117775119
2024-03-18,0.46,2024-03-18,68425.41565643054,-6.875974407774965,-3.2662251969923006,-11.406270767373151
2024-03-17,0.5,2024-03-17,65292.31329331289,-2.851395121476208,1.100842361941634,-11.004912678187361
2024-03-16,0.48,2024-03-16,69497.7631929463,-5.3888110546234,-4.025232034498694,-17.433652813124702
2024-03-15,0.5,2024-03-15,71420.03180142345,-9.82246315971187,-4.474251895166271,-19.316527408472894
2024-03-14,0.56,2024-03-14,73097.76702694128,-7.997045905000711,-7.891642842621938,-21.9550458632793
2024-03-13,0.54,2024-03-13,71467.17350326062,-1.9036843152738792,-2.762101531849692,-23.332062999265112
2024-03-12,0.58,2024-03-12,72130.55300765681,-2.2218920624344274,-3.4332084904303395,-24.9264893988003
2024-03-11,0.52,2024-03-11,69075.66688195744,0.12012468914850416,0.34663037252804507,-21.935815396660587
2024-03-10,0.56,2024-03-10,68508.0039626159,4.548637705828562,1.1930845719900773,-18.06445745708858
2024-03-09,0.62,2024-03-09,68315.25192078314,1.5907453427634,3.57802423837299,-15.117277059386225
2024-03-08,0.64,2024-03-08,66944.87639053575,3.0708452039691636,6.333155378946409,-14.101658429008513
2024-03-07,0.68,2024-03-07,66145.91927850846,2.77067878951085,6.733736467548979,-10.638882937345517
2024-03-06,0.7,2024-03-06,64291.536557569496,6.611508796992838,7.025430360171114,-10.784966040651689
2024-03-05,0.68,2024-03-05,68186.64593432152,-3.025089982038931,-0.6550095344577733,-13.531108945529713
2024-03-04,0.66,2024-03-04,63053.10543906421,3.78619541445826,7.376672325118161,-6.180281487272121
2024-03-03,0.66,2024-03-03,62067.86680212177,12.434869496172407,8.711573819832786,-4.376318135451229
2024-03-02,0.68,2024-03-02,62426.64052919186,14.129081489312313,9.524543215438076,-5.464564745747003
2024-03-01,0.58,2024-03-01,61298.216861101624,13.710173503576595,10.24344434534854,-2.890224336419289
2024-02-29,0.52,2024-02-29,62558.58202419311,11.76572933581921,9.204258904200247,0.5818615300915431
2024-02-28,0.52,2024-02-28,57003.52673730811,24.045299292603527,21.689380794324165,12.740070643150968
2024-02-27,0.56,2024-02-27,54478.191083122954,27.456049884451694,25.754599678660494,17.766686701449117
2024-02-26,0.6,2024-02-26,51751.884054934555,35.419323382251775,33.84719581650275,23.76300261371569
2024-02-25,0.56,2024-02-25,51553.096712831146,35.66390723643029,32.950144289723895,17.136592122862048
2024-02-24,0.52,2024-02-24,50841.081094770896,32.394870090644325,33.566131719699754,20.266301014899103
2024-02-23,0.52,2024-02-23,51319.500125702674,25.265839755959195,34.804900062012024,15.08320610309668
2024-02-22,0.52,2024-02-22,51842.75676625642,22.503217279850183,35.38986002261666,14.914694991137534
2024-02-21,0.52,2024-02-21,52286.79372554667,25.339447648052115,36.61250176686872,11.764921080125813
2024-02-20,0.56,2024-02-20,51764.313185487765,31.015078793421537,27.989165737622933,14.810354812396497
2024-02-19,0.66,2024-02-19,52138.48578873693,19.168242880111364,28.336328916731944,12.933708949852107
2024-02-18,0.48,2024-02-18,51684.51749264525,31.004306306899544,29.735415010186262,11.492028413967237
2024-02-17,0.48,2024-02-17,52166.43430976192,31.16751520742922,25.101285274416195,12.59959512187374
2024-02-16,0.52,2024-02-16,51958.23029105492,25.663081532154397,27.449526173967342,16.634502057569733
2024-02-15,0.52,2024-02-15,51790.16929752642,34.19103303890072,18.881853141024642,14.597181545690763
2024-02-14,0.42,2024-02-14,49732.14536955351,43.60939241753981,26.434890016275638,18.241901818147976
2024-02-13,0.46,2024-02-13,50050.13609456397,46.04908743670839,22.890882629990948,21.653432672739847
2024-02-12,0.48,2024-02-12,48189.88179303987,48.303276215096915,26.119778297423068,26.401199311820033
2024-02-11,0.5,2024-02-11,47768.995251247936,50.998681526114886,27.463884114206706,29.496195751418043
2024-02-10,0.46,2024-02-10,47143.24299107112,46.52294263048533,33.95047929786523,16.877729056321435
2024-02-09,0.5,2024-02-09,45338.271189789484,51.10413821434905,35.019493250060485,23.427381780265467
2024-02-08,0.48,2024-02-08,44247.415415479314,54.39376804115894,40.941694799877105,21.942177492070257
2024-02-07,0.58,2024-02-07,43087.78740814285,55.36856361736577,46.61342597409608,34.62331225604905
2024-02-06,0.62,2024-02-06,42648.45692113544,55.09569174055697,50.087513765093014,42.41721579135702
2024-02-05,0.62,2024-02-05,42599.35997055978,50.92136736796298,49.8155182308631,44.15074666946366
2024-02-04,0.48,2024-02-04,42976.84829990829,58.65901905716764,46.21672649696802,52.07613446101354
2024-02-03,0.62,2024-02-03,43170.65856159975,46.05546345579698,36.98001219136826,49.82346992631961
2024-02-02,0.66,2024-02-02,43069.043420936796,44.11248050136454,35.35841394375103,53.75092123051544
2024-02-01,0.66,2024-02-01,42583.26354663417,46.599004702461656,42.660442231336646,56.79944503398744
2024-01-31,0.66,2024-01-31,42892.03453014447,42.912821768856205,48.740157315369714,59.10237924500581
2024-01-30,0.68,2024-01-30,43267.60927638767,44.585252271687324,45.67579459741331,57.289504846358795
2024-01-29,0.68,2024-01-29,42026.57856232145,35.63684860231309,51.13590236526046,61.6127194008504
2024-01-28,0.64,2024-01-28,42119.61049464309,29.34163075903009,51.478917539784355,56.10297162651972
2024-01-27,0.7,2024-01-27,41862.9356109399,23.622204940186762,54.04123580455982,56.232557931588545
2024-01-26,0.66,2024-01-26,39938.28644155878,29.081894357856775,60.94711079463735,65.11078301198805
2024-01-25,0.7,2024-01-25,40123.67105847147,26.71094083261014,65.5056745609172,68.49832434491174
2024-01-24,0.66,2024-01-24,39833.45410501688,28.835174550527288,67.8028389801505,70.93205069220917
2024-01-23,0.66,2024-01-23,39504.73005758438,31.231770703628193,64.37631813233207,70.12156419797199
2024-01-22,0.74,2024-01-22,41541.89945706261,25.865197328277922,56.21437521932806,60.53562711132017
2024-01-21,0.68,2024-01-21,41626.10711003664,24.355402845265495,53.72280262152369,53.6525355085925
2024-01-20,0.66,2024-01-20,41600.94093254464,25.330063743699395,52.54845508905503,54.17034424198008
2024-01-19,0.62,2024-01-19,41261.39479801012,25.261198138502582,48.63505775516077,57.92543265039129
2024-01-18,0.66,2024-01-18,42713.859186938986,22.129995516100152,49.17992145969603,51.79028766625953
2024-01-17,0.66,2024-01-17,43148.00164342693,20.418624993192758,47.00697376799901,41.240209091460336
2024-01-16,0.66,2024-01-16,42587.336038354406,21.609318908522223,54.39486514975152,38.89743910161363
2024-01-15,0.68,2024-01-15,41800.93282193406,18.973769273057293,54.07509149001384,38.51195427656731
2024-01-14,0.66,2024-01-14,42848.47451640749,16.8072764770163,56.95332401277018,33.93287188600296
2024-01-13,0.64,2024-01-13,42893.92960550481,12.346623954116343,63.44192470934702,34.527665837958985
2024-01-12,0.64,2024-01-12,46314.355541602694,3.1407966118379482,52.28084068326655,25.205895308194414
2024-01-11,0.58,2024-01-11,46632.31314804979,1.0956562274730297,48.306269072498154,21.51475427268199
2024-01-10,0.58,2024-01-10,46105.94607828697,-1.6650236114751693,55.346958374422094,21.199932179652148
2024-01-09,0.5,2024-01-09,46936.185561217506,-5.728565526977702,47.864537305851364,24.06309430125775
2024-01-08,0.54,2024-01-08,43883.74387905174,-1.8137843323090874,57.2351030637922,29.295857271095937
2024-01-07,0.52,2024-01-07,43956.12071720152,-2.9749299408815877,54.65106821285695,30.10514392755843
2024-01-06,0.54,2024-01-06,44113.69973389081,-3.4328106063786445,55.37617013822312,36.56682873517252
2024-01-05,0.52,2024-01-05,44195.57856209971,-2.757584133623159,49.61663743390643,40.38183695213738
2024-01-04,0.52,2024-01-04,42821.558989157995,0.8152425569796229,52.82119747774825,46.70139002908294
2024-01-03,0.54,2024-01-03,44994.67388689237,-4.2796853485286395,55.098190540177285,39.42626631133383
2024-01-02,0.6,2024-01-02,44168.68118687473,-3.589461124122695,61.306494842262495,37.8000011012801
2024-01-01,0.6,2024-01-01,42208.202176186474,1.620140917406343,65.13925055704641,42.90373403651289
2023-12-31,0.62,2023-12-31,42220.61140121376,2.479826417539299,65.60408090034451,45.81182811514319
2023-12-30,0.62,2023-12-30,42074.70715618848,-0.11438842268912675,68.05867498054074,44.38578495271797
2023-12-29,0.6,2023-12-29,42600.65063315619,-1.1291849569515788,62.992229862823024,44.998756948606996
2023-12-28,0.62,2023-12-28,43418.46777504291,-3.582650986585789,61.41069645263537,39.02663559673854
2023-12-27,0.62,2023-12-27,42516.426940282516,-6.063869154256363,64.49864284276967,48.698660574591244
2023-12-26,0.64,2023-12-26,43638.236302200916,-8.053866383120045,54.247717075371796,47.21012793290069
2023-12-25,0.6,2023-12-25,43034.971063091514,-7.439338005783824,49.38037880117463,48.88269400896621
2023-12-24,0.54,2023-12-24,43752.03088478376,-9.70766554445024,45.156793138301474,48.209518750658845
2023-12-23,0.54,2023-12-23,44003.6960216438,-5.594522249609046,48.93289512826793,47.50368827127107
2023-12-22,0.54,2023-12-22,43849.69959939619,-5.0709412143616355,54.66253207302281,48.482920993800896
2023-12-21,0.5,2023-12-21,43634.1241684964,-4.659617385925907,42.39432683191957,52.31287494727248
2023-12-20,0.48,2023-12-20,42250.206182797505,-2.34037055466485,60.25707263146156,57.66914256726323
2023-12-19,0.44,2023-12-19,42684.182554683386,0.06952606440941977,60.306257637169594,55.07029425786896
2023-12-18,0.48,2023-12-18,41410.819634575855,4.194995472633956,57.66969567247406,59.405390474381136
2023-12-17,0.52,2023-12-17,42247.06788172229,0.805424313906844,64.50316359828065,57.88152955935888
2023-12-16,0.54,2023-12-16,41992.01418722399,-0.4550421526292703,70.08003351064043,62.470224387991195
2023-12-15,0.46,2023-12-15,43009.5954563739,-0.37461626471199105,69.95688113618004,56.54449109045321
2023-12-14,0.48,2023-12-14,42931.76182603245,-0.08812175163215308,66.46690110892493,61.868916283372585
2023-12-13,0.52,2023-12-13,41450.819387377436,11.733269030880233,74.01478203256444,68.0404917612186
2023-12-12,0.52,2023-12-12,41200.96272610168,13.182581334458089,67.65546800729622,68.23661278061353
2023-12-11,0.46,2023-12-11,43757.959937619176,5.365849194101036,56.561238367328116,58.42914634800531
2023-12-10,0.44,2023-12-10,43745.49199189547,7.293765423676479,56.1652385426128,61.75286862958047
2023-12-09,0.4,2023-12-09,44202.17610943621,-0.7203994427697147,51.45153990788356,61.04320125405685
2023-12-08,0.36,2023-12-08,43270.11955970747,1.5853923318780216,52.867428959227134,63.16111877005912
2023-12-07,0.36,2023-12-07,43788.28880825234,0.7431460203056517,46.82358755579668,57.13857645183402
2023-12-06,0.34,2023-12-06,44105.94477259938,0.20322382835797903,54.59740469425829,53.584776953486625
